ticker,date,exchange_platform,trade_volume,trade_price
steemusdt,2024-09-21T01:05:34.118+10:00,poloniex,3046.5785,0.1818750222900871
cvcusdt,2024-09-21T01:05:34.122+10:00,binance,12273.0,0.11323355332844455
netvrusdt,2024-09-21T01:05:34.139+10:00,kucoin,1427.6,0.06798
tusdusdt,2024-09-21T01:05:34.159+10:00,huobi,63.4375,0.99826
wifusdt,2024-09-21T01:05:34.160+10:00,mexc,1993.0400000000004,1.838916609802111
solusd,2024-09-21T01:05:34.238+10:00,gdax,3.4471092,148.62948633774062
ondousdt,2024-09-21T01:05:34.143+10:00,okex,2882.8940000000002,0.707442342382342
straxusdt,2024-09-21T01:05:34.183+10:00,binance,163.0,0.0496
islmusdt,2024-09-21T01:05:34.182+10:00,kucoin,54.8632,0.07190037310984412
furyusdt,2024-09-21T01:05:34.201+10:00,huobi,311.2844,0.1285
ornusdt,2024-09-21T01:05:34.205+10:00,binance,4.0,1.305
linkusdt,2024-09-21T01:05:34.206+10:00,binance,328.72,11.629810172791434
zbcnusdt,2024-09-21T01:05:34.217+10:00,huobi,146089.1782,0.001509
zenusdt,2024-09-21T01:05:34.215+10:00,mexc,0.15,8.5
desousdt,2024-09-21T01:05:34.242+10:00,huobi,11.6422,6.9347
rlyusdt,2024-09-21T01:05:34.244+10:00,huobi,2119.69,0.005955
elfusdt,2024-09-21T01:05:34.247+10:00,huobi,304.226,0.37900000000000006
ftmusdt,2024-09-21T01:05:34.248+10:00,huobi,395.76610000000005,0.6509641308591109
compusdt,2024-09-21T01:05:34.255+10:00,huobi,3.1098,45.57000000000001
etnusdt,2024-09-21T01:05:34.258+10:00,huobi,27117.6148,0.002015
3crvdai,2024-09-21T01:05:34.341+10:00,tiingo,2.0E-5,1.0348819658441926
grteth,2024-09-21T01:05:34.258+10:00,binance,356.0,6.33E-5
umausdt,2024-09-21T01:05:34.272+10:00,huobi,82.2592,2.319754306144479
etcusdt,2024-09-21T01:05:34.265+10:00,binance,0.8400000000000001,19.146190476190473
orderusdt,2024-09-21T01:05:34.247+10:00,bybit,10942.28,0.2028482012889453
mantausdt,2024-09-21T01:05:34.273+10:00,binance,600.5,0.79
minausdt,2024-09-21T01:05:34.295+10:00,huobi,189.251,0.5073454672366328
3crvusdc,2024-09-21T01:05:34.376+10:00,tiingo,2.0E-5,1.0349157635695354
iqusdt,2024-09-21T01:05:34.287+10:00,binance,4673.0,0.005297
ltcusdt,2024-09-21T01:05:34.288+10:00,poloniex,7.151843000000001,66.1408615439405
bandusdt,2024-09-21T01:05:34.299+10:00,binance,6.1,1.227
lunausdt,2024-09-21T01:05:34.315+10:00,binance,6.4209168489999995E7,8.838783141719673E-5
ladysusdt,2024-09-21T01:05:34.317+10:00,kucoin,9.55236554E8,1.0060176359561716E-7
adausdt,2024-09-21T01:05:34.334+10:00,huobi,1546.0283,0.3606507526596376
3crvusdt,2024-09-21T01:05:34.412+10:00,tiingo,2.0E-5,1.0347444718066652
pixelusdt,2024-09-21T01:05:34.344+10:00,huobi,1418.2546,0.14775288078036197
rootusdt,2024-09-21T01:05:34.375+10:00,huobi,5371.1898,0.023283176443513503
opusdt,2024-09-21T01:05:34.375+10:00,huobi,737.9526,1.6825100998627822
forusdt,2024-09-21T01:05:34.290+10:00,bibox,112.5461,0.003775
xcnusdt,2024-09-21T01:05:34.376+10:00,huobi,66079.296,0.001362
amuusdt,2024-09-21T01:05:34.378+10:00,huobi,6837.95,0.01274
aiusdt,2024-09-21T01:05:34.377+10:00,binance,32.1,0.455
mxcusdt,2024-09-21T01:05:34.392+10:00,huobi,1640.25,0.007211
arbusdt,2024-09-21T01:05:34.378+10:00,poloniex,557.4055,0.5737191637326868
renusdt,2024-09-21T01:05:34.399+10:00,huobi,3568.63,0.04203412824529301
blzusdt,2024-09-21T01:05:34.412+10:00,binance,18638.0,0.15499116858031975
arkusdt,2024-09-21T01:05:34.424+10:00,binance,668.0,0.37162290419161675
bttcusdt,2024-09-21T01:05:34.418+10:00,poloniex,6.59483111E8,9.05223526684522E-7
bnbusdt,2024-09-21T01:05:34.369+10:00,mexc,0.36600000000000005,574.972677595628
masausdt,2024-09-21T01:05:34.442+10:00,huobi,4198.1572,0.06596878213660032
nanousdt,2024-09-21T01:05:34.448+10:00,huobi,33.0166,0.9481
