ticker,date,exchange_platform,trade_volume,trade_price
suifdusd,2024-09-21T01:05:29.678+10:00,binance,979.2,1.4304653696895422
suibtc,2024-09-21T01:05:29.680+10:00,binance,870.0999999999999,2.236844385702793E-5
swftcusdt,2024-09-21T01:05:29.737+10:00,huobi,20042.549,0.003510368461426738
ceekusdt,2024-09-21T01:05:29.742+10:00,huobi,417.1558,0.0318
suiusdt,2024-09-21T01:05:29.693+10:00,okex,1871.8021999999999,1.4304576394076256
suiusdt,2024-09-21T01:05:29.697+10:00,okex,10097.3974,1.4290496067343061
suieur,2024-09-21T01:05:29.680+10:00,binance,282.0,1.2820192198581561
zerousdt,2024-09-21T01:05:29.751+10:00,huobi,585.2473,0.1295
suiusdt,2024-09-21T01:05:29.704+10:00,okex,5109.3229,1.4273776988179785
trxusdt,2024-09-21T01:05:29.723+10:00,bybit,20943.39,0.1525334125277713
trxusdt,2024-09-21T01:05:29.723+10:00,bybit,20943.39,0.1525334125277713
pbuxusdt,2024-09-21T01:05:29.761+10:00,huobi,2284.9,0.02298
usdtusdc,2024-09-21T01:05:29.715+10:00,okex,99.567,1.0003
balusdt,2024-09-21T01:05:29.766+10:00,huobi,25.1,1.9934000000000003
solusdt,2024-09-21T01:05:29.724+10:00,okex,2.219207,148.6045179652011
suikrw,2024-09-21T01:05:29.748+10:00,upbit,1559.98331178,1905.7037445596306
tngospageurusdc,2024-09-21T01:05:28.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
storjusdt,2024-09-21T01:05:29.798+10:00,huobi,260.3884,0.4102846489321337
suikrw,2024-09-21T01:05:29.768+10:00,upbit,52.54860746,1902.9999999999998
solusdt,2024-09-21T01:05:29.788+10:00,poloniex,3.308072,148.51464030649873
suikrw,2024-09-21T01:05:29.769+10:00,upbit,2097.5353962,1903.000000000286
suikrw,2024-09-21T01:05:29.769+10:00,upbit,79.23783772,1903.0
fetusd,2024-09-21T01:05:29.887+10:00,gdax,7733.4,1.5924513344712545
latusdt,2024-09-21T01:05:29.823+10:00,huobi,1436.89,0.008794
forusdt,2024-09-21T01:05:29.686+10:00,bibox,439.4479,0.003751027504967028
mblusdt,2024-09-21T01:05:29.832+10:00,huobi,17981.2414,0.002777251901311998
tngospageurusdc,2024-09-21T01:05:29.000+10:00,uniswapv3polygon,1.0E-13,1.1133262427283162
sunusdt,2024-09-21T01:05:29.835+10:00,poloniex,18283.46,0.025770566508035133
tnsrusdt,2024-09-21T01:05:29.856+10:00,huobi,528.1043000000001,0.3889436602201496
diausdt,2024-09-21T01:05:29.858+10:00,huobi,118.7866,0.3663
borakrw,2024-09-21T01:05:29.826+10:00,upbit,8606.16948909,121.4
dprusdt,2024-09-21T01:05:29.857+10:00,mexc,867.18,0.0014520000000000002
xdefiusdt,2024-09-21T01:05:29.867+10:00,huobi,681.4438,0.0545
zkusdt,2024-09-21T01:05:29.870+10:00,huobi,3505.5547,0.12805552907218934
prclusdt,2024-09-21T01:05:29.873+10:00,huobi,450.2415,0.2372
linkusdt,2024-09-21T01:05:29.947+10:00,gdax,43.062999999999995,11.620009520934445
phbusdt,2024-09-21T01:05:29.874+10:00,huobi,35.8555,1.3945
shibusdt,2024-09-21T01:05:29.859+10:00,poloniex,5.7180167E7,1.4468826606382597E-5
xecusdt,2024-09-21T01:05:29.860+10:00,binance,1582198.0,3.349848999935533E-5
ethwusdt,2024-09-21T01:05:29.829+10:00,okex,405.5168,2.183607395550567
oasusdt,2024-09-21T01:05:29.883+10:00,huobi,935.6500000000001,0.040457689435152024
ethwusdt,2024-09-21T01:05:29.829+10:00,okex,1262.4765,2.1807125780955134
ethwusdt,2024-09-21T01:05:29.829+10:00,okex,1815.7422,2.177307605231624
atomusdc,2024-09-21T01:05:29.875+10:00,binance,77.68,4.575209191555097
sxpusdt,2024-09-21T01:05:29.878+10:00,binance,3588.7,0.3323783069077939
vsysusdt,2024-09-21T01:05:29.905+10:00,mexc,42715.28,4.5890000000000004E-4
arkusdt,2024-09-21T01:05:29.895+10:00,binance,1270.0,0.37338055118110236
manausdt,2024-09-21T01:05:29.907+10:00,huobi,380.07,0.3005
riousdt,2024-09-21T01:05:29.910+10:00,huobi,92.7628,1.0291528711940563
sntusdt,2024-09-21T01:05:29.913+10:00,huobi,999.0054,0.023388
filusdt,2024-09-21T01:05:29.924+10:00,huobi,115.3443,3.8102406958991475
cetususdt,2024-09-21T01:05:29.894+10:00,okex,24665.3951,0.09857701839282518
steemusdt,2024-09-21T01:05:29.932+10:00,poloniex,6024.5149,0.18215213584964318
zcxusdt,2024-09-21T01:05:29.953+10:00,mexc,261.73,0.07415
zcxusdt,2024-09-21T01:05:29.953+10:00,mexc,363.27,0.07446
dogeusdt,2024-09-21T01:05:29.905+10:00,okex,1645.31054,0.10686605726542055
pushbtc,2024-09-21T01:05:29.945+10:00,kucoin,14.16,1.06E-6
tngospcrvusdusdt,2024-09-21T01:05:28.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
agldusdt,2024-09-21T01:05:29.958+10:00,binance,482.40000000000003,0.9030462271973465
wifusdt,2024-09-21T01:05:29.964+10:00,binance,2538.14,1.8382837353337487
fetusdt,2024-09-21T01:05:29.972+10:00,binance,1009.4,1.591964632454924
arkusdt,2024-09-21T01:05:29.975+10:00,binance,1478.0,0.3729781461434371
fetusdc,2024-09-21T01:05:29.974+10:00,binance,294.6,1.59157094365241
hegicusdt,2024-09-21T01:05:29.998+10:00,mexc,696.6899999999999,0.020606955044567887
sbrsol,2024-09-21T01:05:10.000+10:00,raydium,10343.607442,9.852622169920125E-6
solusdc,2024-09-21T01:05:10.000+10:00,orca,2.733982204,148.60786453019645
hegicusdt,2024-09-21T01:05:29.998+10:00,mexc,795.6,0.020432999999999996
hegicusdt,2024-09-21T01:05:29.998+10:00,mexc,608.56,0.020316
pundixusdt,2024-09-21T01:05:29.999+10:00,binance,2399.3,0.42477386321010296
mxcusdt,2024-09-21T01:05:30.021+10:00,huobi,4917.1,0.0071913027109475084
suiusdt,2024-09-21T01:05:30.028+10:00,huobi,2195.2994000000003,1.4310915174895964
dopusdt,2024-09-21T01:05:30.037+10:00,huobi,131725.7214,0.00291
ethwusdt,2024-09-21T01:05:29.990+10:00,okex,1493.1376,2.1753329475461607
gameusdt,2024-09-21T01:05:30.042+10:00,huobi,45152.8545,0.0036737416534429732
arkusdt,2024-09-21T01:05:30.034+10:00,binance,289.0,0.3724854671280277
suitry,2024-09-21T01:05:30.039+10:00,binance,43.0,48.53999999999999
msnusdt,2024-09-21T01:05:30.047+10:00,mexc,11.15,0.11290000000000001
masausdt,2024-09-21T01:05:30.052+10:00,huobi,1085.8402,0.06593
cotitry,2024-09-21T01:05:30.042+10:00,binance,6191.0,4.198562752382491
ordiusdt,2024-09-21T01:05:30.053+10:00,huobi,8.8675,35.15892289822385
enjusdt,2024-09-21T01:05:29.927+10:00,bibox,650.137,0.15512378594050177
btcfdusd,2024-09-21T01:05:30.057+10:00,binance,1.319079999999999,63924.78863980963
dkausdt,2024-09-21T01:05:30.067+10:00,huobi,694.41,0.020258
icpusdt,2024-09-21T01:05:30.018+10:00,okex,315.515754,8.327856332486016
busdusdt,2024-09-21T01:05:26.000+10:00,pancakeswapv3,93.7691887498592,1.001262894963602
darusdt,2024-09-21T01:05:30.066+10:00,mexc,12.11,0.1651
nexousdt,2024-09-21T01:05:30.083+10:00,huobi,28.98,1.0357
achusdt,2024-09-21T01:05:30.072+10:00,binance,1342.0,0.02011
audiousdt,2024-09-21T01:05:30.082+10:00,huobi,378.788,0.132
velousdt,2024-09-21T01:05:30.090+10:00,huobi,14560.570600000001,0.01595751786854424
busdusdt,2024-09-21T01:05:26.000+10:00,pancakeswapv3,95.00348305639493,1.0012629246402707
dprusdt,2024-09-21T01:05:30.083+10:00,kucoin,19722.8589,0.0014248365084536501
steemusdt,2024-09-21T01:05:30.099+10:00,mexc,50.8,0.1816
arkusdt,2024-09-21T01:05:30.102+10:00,mexc,26.66,0.3728
batusdt,2024-09-21T01:05:30.096+10:00,mexc,28.72,0.1877
tngospcrvusdusdc,2024-09-21T01:05:28.000+10:00,curvefiarbitrum,1.0E-13,0.9956311568473004
klayusdt,2024-09-21T01:05:30.055+10:00,okex,1786.07027,0.13795871076908972
klayusdt,2024-09-21T01:05:30.064+10:00,okex,10.0,0.1381
manekiusdt,2024-09-21T01:05:30.121+10:00,huobi,35219.9412,0.0065646634231689175
arusdt,2024-09-21T01:05:30.122+10:00,huobi,2.94,20.767
cotitry,2024-09-21T01:05:30.126+10:00,binance,372.0,4.194
axsusdt,2024-09-21T01:05:30.141+10:00,huobi,35.6424,5.031853686339865
bchusdt,2024-09-21T01:05:30.137+10:00,poloniex,1.6189000000000004,344.0669097226511
adausdt,2024-09-21T01:05:30.152+10:00,binance,41.5,0.3607
suiusdt,2024-09-21T01:05:30.147+10:00,poloniex,220.26100000000002,1.4207208813180727
solusdc,2024-09-21T01:05:09.000+10:00,meteora,0.096631866,148.61019034859578
aergousdt,2024-09-21T01:05:30.178+10:00,binance,18417.0,0.11524941630015746
sweatusdt,2024-09-21T01:05:30.196+10:00,huobi,1704.6818,0.007271
arkmusdt,2024-09-21T01:05:30.186+10:00,binance,372.19999999999993,1.2062713594841488
wethusdc,2024-09-21T01:05:11.000+10:00,uniswapv3,1.6,2539.889426875
mewusdt,2024-09-21T01:05:30.148+10:00,okex,15043.0,0.005551000000000001
bonksol,2024-09-21T01:05:09.000+10:00,orca,1.353473689457E7,1.2431968845105928E-7
prclusdt,2024-09-21T01:05:30.152+10:00,okex,1100.547,0.23806484157423535
syntusdt,2024-09-21T01:05:30.205+10:00,huobi,3235.4432,0.062382418897355386
sarosusdt,2024-09-21T01:05:30.213+10:00,huobi,136376.6274,0.0015544450524027256
ethwusdt,2024-09-21T01:05:30.213+10:00,huobi,23.9712,2.1819
availusdt,2024-09-21T01:05:30.215+10:00,huobi,304.2665,0.14791
qtumbtc,2024-09-21T01:05:30.134+10:00,mexc,0.218,3.86E-5
yggusdt,2024-09-21T01:05:30.221+10:00,huobi,235.6774,0.4682724695706928
pandousdt,2024-09-21T01:05:30.225+10:00,huobi,98553.4783,1.37E-4
forusdt,2024-09-21T01:05:29.993+10:00,bibox,117.5558,0.003738
renderusdt,2024-09-21T01:05:30.238+10:00,mexc,10.19,5.352
mocausdt,2024-09-21T01:05:30.250+10:00,huobi,3639.9182,0.10836691035611735
dydxusdt,2024-09-21T01:05:30.203+10:00,okex,36.971287000000004,0.9822486087676634
snsusdt,2024-09-21T01:05:30.247+10:00,kucoin,3294.989,0.0210794542221537
oneusdt,2024-09-21T01:05:30.250+10:00,binance,32671.8,0.01341
notusdt,2024-09-21T01:05:30.252+10:00,binance,100398.0,0.0081
oneusdt,2024-09-21T01:05:30.254+10:00,binance,137247.7,0.01341814675218601
renderusdt,2024-09-21T01:05:30.259+10:00,binance,23.849999999999998,5.352
oneusdt,2024-09-21T01:05:30.263+10:00,binance,187136.1,0.013436490516794993
xrpusdt,2024-09-21T01:05:30.272+10:00,huobi,1034.48,0.5899263002668006
renderusdt,2024-09-21T01:05:30.266+10:00,kucoin,1.23,5.349
fdusdusdt,2024-09-21T01:05:30.270+10:00,binance,2783.0,0.9996002874595762
sfundusdt,2024-09-21T01:05:30.272+10:00,kucoin,33.1592,1.1707491374942702
polsusdt,2024-09-21T01:05:30.272+10:00,huobi,116.6864,0.3428
onebtc,2024-09-21T01:05:30.267+10:00,binance,45271.0,2.1E-7
crvusdt,2024-09-21T01:05:30.285+10:00,huobi,1563.0975,0.28717420998370224
oneusdt,2024-09-21T01:05:30.267+10:00,binance,15319.3,0.01343
arbusdt,2024-09-21T01:05:30.301+10:00,huobi,167.4955,0.584
oneusdt,2024-09-21T01:05:30.269+10:00,binance,56287.2,0.013415555294987138
dagusdt,2024-09-21T01:05:30.307+10:00,mexc,3420.36,0.02069
oneusdt,2024-09-21T01:05:30.276+10:00,binance,113606.1,0.013412211853060706
lptusdt,2024-09-21T01:05:30.319+10:00,huobi,4.2493,13.893
ckbusdt,2024-09-21T01:05:30.322+10:00,huobi,16628.18,0.017424677601517422
upousdt,2024-09-21T01:05:30.316+10:00,kucoin,130.8,0.03422
renderusdt,2024-09-21T01:05:30.280+10:00,okex,1.252,5.352
bnbusdt,2024-09-21T01:05:30.336+10:00,huobi,1.1273,574.8347653685798
linausdt,2024-09-21T01:05:30.327+10:00,binance,7760.0,0.004265
oneusdt,2024-09-21T01:05:30.350+10:00,binance,82415.79999999999,0.013440457849101754
oneusdt,2024-09-21T01:05:30.351+10:00,binance,49693.2,0.01343
oneusdt,2024-09-21T01:05:30.354+10:00,binance,207636.69999999998,0.013417252186150138
usdcgbp,2024-09-21T01:05:30.402+10:00,kraken,6.097833,0.7521
linkeur,2024-09-21T01:05:30.446+10:00,gdax,0.94,10.41
enausdt,2024-09-21T01:05:30.389+10:00,huobi,945.9081,0.25561236226965395
linkgbp,2024-09-21T01:05:30.416+10:00,kraken,0.52409798,8.741
avaxtry,2024-09-21T01:05:30.407+10:00,binance,93.35000000000001,954.8754793786824
blzusdt,2024-09-21T01:05:30.369+10:00,binance,31768.0,0.1560420139763284
nakausdt,2024-09-21T01:05:30.390+10:00,mexc,795.73,0.9617
ckbusdt,2024-09-21T01:05:30.417+10:00,mexc,437.09,0.017466
aevousdt,2024-09-21T01:05:30.389+10:00,huobi,1909.5198000000003,0.39293357699668785
sunusdt,2024-09-21T01:05:30.397+10:00,binance,15747.0,0.025769388454943802
bbusdt,2024-09-21T01:05:30.394+10:00,huobi,1688.6834999999999,0.365217350314609
usdtaud,2024-09-21T01:05:30.420+10:00,kraken,1715.74161887,1.4677524608850097
tngospwstetheth,2024-09-21T01:05:29.000+10:00,balancerarbitrum,1.0E-13,1.177168592371899
avaxusdt,2024-09-21T01:05:30.450+10:00,huobi,26.7558,28.048305864149086
dfusdt,2024-09-21T01:05:30.465+10:00,mexc,64.73,0.03314
shrusdt,2024-09-21T01:05:30.452+10:00,kucoin,39067.8353,0.0013993888499499228
reefusdt,2024-09-21T01:05:30.475+10:00,huobi,61519.0417,0.004146859426056372
ethusdt,2024-09-21T01:05:30.472+10:00,binance,9.47129999999999,2542.3398205103877
drgnusdt,2024-09-21T01:05:30.482+10:00,huobi,20000.0,0.00123
ctausdt,2024-09-21T01:05:30.490+10:00,huobi,1541.7988,0.1148
tngospageurusdc,2024-09-21T01:05:29.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
ethusd,2024-09-21T01:05:30.567+10:00,gdax,3.3591956800000005,2542.4186329016406
kncusdt,2024-09-21T01:05:30.499+10:00,huobi,356.0,0.5007343230337079
appusdt,2024-09-21T01:05:30.494+10:00,kucoin,130.9546,0.002344
1catusdt,2024-09-21T01:05:30.507+10:00,huobi,93078.31270000001,0.0018755046373289056
solusdt,2024-09-21T01:05:10.000+10:00,raydium,0.089841094,148.6005279499379
racausdt,2024-09-21T01:05:30.519+10:00,huobi,175953.0792,1.705E-4
foxyusdt,2024-09-21T01:05:30.492+10:00,okex,86353.07,0.008806603032225718
ethgbp,2024-09-21T01:05:30.000+10:00,bitstamp,0.8,1912.9
auctionusdt,2024-09-21T01:05:30.549+10:00,huobi,8.4593,15.75355183880463
latusdt,2024-09-21T01:05:30.562+10:00,huobi,1445.48,0.008776
mmmusdt,2024-09-21T01:05:30.562+10:00,mexc,1945118.22,4.21E-6
ornusdt,2024-09-21T01:05:30.554+10:00,binance,4.1,1.307
baketry,2024-09-21T01:05:30.545+10:00,binance,493.0,9.17
bandusdt,2024-09-21T01:05:30.573+10:00,huobi,21.28,1.2294
ceekusdt,2024-09-21T01:05:30.583+10:00,huobi,415.6095,0.0316
cetususdt,2024-09-21T01:05:30.573+10:00,mexc,322.53,0.09859
cgptusdt,2024-09-21T01:05:30.587+10:00,huobi,653.81,0.12587
cetususdt,2024-09-21T01:05:30.573+10:00,mexc,3136.69,0.09869842190334398
cetususdt,2024-09-21T01:05:30.573+10:00,mexc,3374.47,0.10004430918040463
akrousdt,2024-09-21T01:05:30.597+10:00,huobi,4674.35,0.004399
yfiusdt,2024-09-21T01:05:30.598+10:00,huobi,0.042795,5145.459291973361
cetususdt,2024-09-21T01:05:30.573+10:00,mexc,11591.21,0.10025619012165253
cetususdt,2024-09-21T01:05:30.573+10:00,mexc,3113.0499999999997,0.10040118106037488
axsusdt,2024-09-21T01:05:30.592+10:00,mexc,1.26,5.035206349206349
sagatry,2024-09-21T01:05:30.614+10:00,binance,24.9,82.61
deeznutsusdt,2024-09-21T01:05:30.624+10:00,mexc,5218.0,2.1700000000000002E-4
jstusdt,2024-09-21T01:05:30.621+10:00,mexc,151.74,0.028530000000000003
deeznutsusdt,2024-09-21T01:05:30.624+10:00,mexc,5116.28,2.1900000000000004E-4
bttcusdt,2024-09-21T01:05:30.630+10:00,binance,1.4991669E7,9.100000000000001E-7
cfxusdt,2024-09-21T01:05:30.618+10:00,gateio,8889.749999999998,0.15130000000000005
imxusdt,2024-09-21T01:05:30.645+10:00,huobi,45.4283,1.573547198332317
tiausdt,2024-09-21T01:05:30.651+10:00,huobi,29.900699999999997,6.193754354580327
