ticker,date,exchange_platform,trade_volume,trade_price
zetausdt,2024-09-21T01:05:23.207+10:00,huobi,303.4129,0.6508685340339848
aptusdt,2024-09-21T01:05:23.197+10:00,poloniex,32.21203,6.825117371988044
axsusdt,2024-09-21T01:05:23.163+10:00,okex,0.2,5.035999999999999
xdcusdt,2024-09-21T01:05:23.220+10:00,huobi,2987.2654,0.02828845146249811
sagausdt,2024-09-21T01:05:23.219+10:00,binance,701.0,2.429448873038517
fttusdt,2024-09-21T01:05:23.233+10:00,huobi,114.8342,1.3217519627428067
ftmusdc,2024-09-21T01:05:23.245+10:00,mexc,2.2,0.6497101
sqdusdt,2024-09-21T01:05:23.253+10:00,mexc,181.4,0.03852
clvusdt,2024-09-21T01:05:23.256+10:00,huobi,1934.3530999999998,0.043695366590515455
hookusdt,2024-09-21T01:05:23.263+10:00,binance,288.0,0.45426402777777786
routeusdt,2024-09-21T01:05:23.279+10:00,mexc,2998.14,0.03695
omgusdt,2024-09-21T01:05:23.283+10:00,huobi,221.35649999999998,0.32960000000000006
wldusdt,2024-09-21T01:05:23.270+10:00,poloniex,116.59695,1.6415945122921312
ftmusdt,2024-09-21T01:05:23.286+10:00,mexc,1235.41,0.6516
ogvusdt,2024-09-21T01:05:23.295+10:00,huobi,5553.088,0.009004
trxusdt,2024-09-21T01:05:23.288+10:00,poloniex,1381.652,0.15245487107462666
sunusdt,2024-09-21T01:05:23.311+10:00,huobi,1823.2,0.025769
wlknusdt,2024-09-21T01:05:23.314+10:00,huobi,40941.6584,9.77E-4
lbtcbtc,2024-09-21T01:05:23.309+10:00,mexc,2.37,3.4300000000000006E-6
agldusdt,2024-09-21T01:05:23.243+10:00,bibox,0.0956,0.9024999999999999
qntusdt,2024-09-21T01:05:21.116+10:00,gdax,4.8541,76.42
driftusdt,2024-09-21T01:05:23.347+10:00,huobi,634.3728,0.7426505228786607
blzusd,2024-09-21T01:05:21.159+10:00,gdax,352.7,0.15488338531329743
bicousd,2024-09-21T01:05:21.478+10:00,gdax,268.16999999999996,0.2391740090241265
umausdt,2024-09-21T01:05:23.348+10:00,huobi,100.29979999999999,2.32001352465309
artyusdt,2024-09-21T01:05:23.347+10:00,kucoin,5.0553,0.3836
lcxusd,2024-09-21T01:05:21.738+10:00,gdax,1081.8000000000002,0.13893795525975225
ctausdt,2024-09-21T01:05:23.363+10:00,huobi,1504.5708,0.1148
imxusd,2024-09-21T01:05:22.099+10:00,gdax,258.35,1.5751622450164504
aurorausd,2024-09-21T01:05:22.219+10:00,gdax,57.14,0.129
blzusd,2024-09-21T01:05:22.234+10:00,gdax,85.0,0.1552
pendlebtc,2024-09-21T01:05:23.361+10:00,binance,142.8,5.6221428571428565E-5
aktusd,2024-09-21T01:05:22.697+10:00,gdax,37.269999999999996,2.706235041588409
arusdt,2024-09-21T01:05:23.377+10:00,huobi,3.92,20.77295
varausd,2024-09-21T01:05:22.728+10:00,gdax,1227.0,0.02329754686226569
opusd,2024-09-21T01:05:23.119+10:00,gdax,2965.19,1.6819999999999997
psgusdt,2024-09-21T01:05:23.368+10:00,binance,2.55,2.322
maskusdt,2024-09-21T01:05:23.380+10:00,huobi,27.1505,2.3482
opusd,2024-09-21T01:05:23.123+10:00,gdax,2378.2,1.6831495668993357
opusdt,2024-09-21T01:05:23.125+10:00,gdax,32.83,1.683
ordiusdt,2024-09-21T01:05:23.389+10:00,huobi,14.2761,35.17440277316634
opusd,2024-09-21T01:05:23.128+10:00,gdax,677.82,1.683833289073795
zeususdt,2024-09-21T01:05:23.373+10:00,poloniex,52631.6,1.9E-5
abtusd,2024-09-21T01:05:23.154+10:00,gdax,1.0,1.8213
mblusdt,2024-09-21T01:05:23.392+10:00,huobi,22556.8174,0.002771202652560374
blzusd,2024-09-21T01:05:23.168+10:00,gdax,583.5,0.15534197086546703
kavausd,2024-09-21T01:05:23.385+10:00,gdax,32.12,0.4010746264009963
altusdt,2024-09-21T01:05:23.394+10:00,binance,4186.0,0.11560262780697562
artyusdt,2024-09-21T01:05:23.417+10:00,huobi,118.6345,0.38349999999999995
nakausdt,2024-09-21T01:05:23.410+10:00,poloniex,1354.3156,0.9614000000000001
notusdt,2024-09-21T01:05:23.422+10:00,binance,82435.0,0.008100000000000001
celousdt,2024-09-21T01:05:23.440+10:00,huobi,207.2462,0.5276309992656079
polcusdt,2024-09-21T01:05:23.444+10:00,huobi,1848.0876,0.006974
wldusdt,2024-09-21T01:05:23.435+10:00,binance,2597.1000000000004,1.6777950791267173
nanousdt,2024-09-21T01:05:23.456+10:00,huobi,33.0796,0.9479
tngospageurusdc,2024-09-21T01:05:22.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
alcxusdt,2024-09-21T01:05:23.329+10:00,bibox,0.0852,14.6854
wethusd,2024-09-21T01:05:23.538+10:00,tiingo,1.0E-7,2542.3843119586104
ratsusdt,2024-09-21T01:05:23.465+10:00,mexc,62786.11,1.2115E-4
c98usdt,2024-09-21T01:05:23.470+10:00,mexc,9.41,0.1341
cbetheth,2024-09-21T01:05:23.563+10:00,gdax,0.36424,1.0796
monusdt,2024-09-21T01:05:23.505+10:00,huobi,708.8886,0.1405
pepeusdt,2024-09-21T01:05:23.509+10:00,mexc,1.9154024E7,8.292840168467995E-6
idexusdt,2024-09-21T01:05:23.543+10:00,binance,2872.6,0.04280712177121771
tngospcrvusdusdt,2024-09-21T01:05:22.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
aceusdt,2024-09-21T01:05:23.543+10:00,kucoin,5487.813,0.002343
aausdt,2024-09-21T01:05:23.555+10:00,mexc,128.06,0.2246
phausdt,2024-09-21T01:05:23.566+10:00,huobi,355.0412,0.112663
ongusdt,2024-09-21T01:05:23.554+10:00,mexc,25.33,0.2965
wusdt,2024-09-21T01:05:23.565+10:00,huobi,3546.5336000000007,0.23967575337788988
chzusdt,2024-09-21T01:05:23.572+10:00,huobi,1396.0349999999999,0.05690948305708668
cakeusdt,2024-09-21T01:05:23.568+10:00,mexc,0.67,1.886
filusdt,2024-09-21T01:05:23.562+10:00,poloniex,95.30308000000001,3.8001122297411585
ldousdt,2024-09-21T01:05:23.582+10:00,mexc,921.26,1.0870037774352517
arkusdt,2024-09-21T01:05:23.579+10:00,binance,437.0,0.3752519450800916
ethwusdt,2024-09-21T01:05:23.541+10:00,okex,154.39860000000002,2.1800673976318437
gmeeusdt,2024-09-21T01:05:23.596+10:00,huobi,6546.0301,0.013832284363418984
solusdt,2024-09-21T01:05:23.586+10:00,poloniex,3.1432700000000002,148.49942109713768
cxtusdt,2024-09-21T01:05:23.602+10:00,huobi,1478.5961,0.0981
usdttry,2024-09-21T01:05:23.593+10:00,binance,614.0,34.00328990228013
samousdt,2024-09-21T01:05:23.598+10:00,mexc,1434.02,0.006867999999999999
usdttry,2024-09-21T01:05:23.593+10:00,binance,614.0,34.00328990228013
dogsusdt,2024-09-21T01:05:23.597+10:00,binance,528237.0,0.001010631684073626
soleur,2024-09-21T01:05:23.598+10:00,binance,4.471,133.01117199731604
peopleusdt,2024-09-21T01:05:23.616+10:00,huobi,9143.5923,0.0653685816441422
maxusdt,2024-09-21T01:05:23.610+10:00,kucoin,133.4,0.33471
gtaiusdt,2024-09-21T01:05:23.623+10:00,huobi,106.0934,0.4968
ltcusdt,2024-09-21T01:05:23.606+10:00,poloniex,6.431215,66.14662231366857
trbusdt,2024-09-21T01:05:23.618+10:00,binance,113.474,68.62427842501367
forusdt,2024-09-21T01:05:23.539+10:00,bibox,364.4372,0.0037345847103424134
tngospwstetheth,2024-09-21T01:05:22.000+10:00,balancerarbitrum,1.0E-13,1.177168592371899
opusdt,2024-09-21T01:05:23.645+10:00,huobi,1021.4504999999999,1.6823067788111123
dopusdt,2024-09-21T01:05:23.634+10:00,kucoin,116379.8,0.00291
syntusdt,2024-09-21T01:05:23.655+10:00,huobi,2319.2668000000003,0.06235738600750891
dydxusdt,2024-09-21T01:05:23.645+10:00,binance,6079.39,0.9830000000000001
pandorausdt,2024-09-21T01:05:23.659+10:00,huobi,0.073048,1440.2825050651625
dogsusdt,2024-09-21T01:05:23.662+10:00,mexc,1206131.8599999999,0.00101051688589173
uniusdt,2024-09-21T01:05:23.673+10:00,huobi,95.3685,6.899993166401905
iceusdt,2024-09-21T01:05:23.680+10:00,huobi,6563.2266,0.004168
rlyusdt,2024-09-21T01:05:23.680+10:00,huobi,2116.63,0.005923
tngospcrvusdusdc,2024-09-21T01:05:22.000+10:00,curvefiarbitrum,1.0E-13,0.9956311568473004
mantausdt,2024-09-21T01:05:23.707+10:00,huobi,141.2004,0.7906219058869522
blzusdt,2024-09-21T01:05:23.710+10:00,huobi,258.85999999999996,0.15623332689484667
idexusdt,2024-09-21T01:05:23.713+10:00,huobi,2594.2094,0.0427
btcusdt,2024-09-21T01:05:23.712+10:00,binance,2.18653,63887.137257252296
solusdc,2024-09-21T01:05:07.000+10:00,raydium,17.14113552,148.64473401001385
prclusdt,2024-09-21T01:05:23.731+10:00,huobi,2415.9880000000003,0.23694444811811977
dkausdt,2024-09-21T01:05:23.737+10:00,huobi,700.92,0.020127
shibusdt,2024-09-21T01:05:23.726+10:00,poloniex,8.0896076E7,1.446713074337499E-5
bakeusdt,2024-09-21T01:05:23.735+10:00,binance,65.7,0.2697126331811263
msolsol,2024-09-21T01:05:07.000+10:00,raydium,0.274690832,1.2184847108402947
icpusd,2024-09-21T01:05:23.822+10:00,gdax,378.7189,8.331958051473004
manausdt,2024-09-21T01:05:23.748+10:00,poloniex,2824.4296,0.30029173093214995
nexousdt,2024-09-21T01:05:23.759+10:00,binance,26.9,1.039
ordiusdt,2024-09-21T01:05:23.721+10:00,okex,94.48539999999998,35.13998945022194
eosusdt,2024-09-21T01:05:23.761+10:00,poloniex,1603.4171999999999,0.5170302671756298
zilusdt,2024-09-21T01:05:23.768+10:00,binance,3408.0,0.01467
pepeusdt,2024-09-21T01:05:23.782+10:00,huobi,7.758878745999999E8,8.294105265143394E-6
btcusdt,2024-09-21T01:05:23.732+10:00,okex,0.5735093,63886.73052722946
1inchusdt,2024-09-21T01:05:23.786+10:00,huobi,658.3433,0.27386126981120645
pandousdt,2024-09-21T01:05:23.793+10:00,huobi,100040.7194,1.34E-4
availusdt,2024-09-21T01:05:23.805+10:00,huobi,286.8824,0.14793
sunusdt,2024-09-21T01:05:23.792+10:00,poloniex,18743.170000000006,0.02576834666355797
tngospageurusdc,2024-09-21T01:05:23.000+10:00,uniswapv3polygon,1.0E-13,1.1133262427283162
gtaiusdt,2024-09-21T01:05:23.820+10:00,huobi,154.7203,0.496
taousdt,2024-09-21T01:05:23.837+10:00,binance,10.5258,429.3661165897128
fisusdt,2024-09-21T01:05:23.838+10:00,binance,87.0,0.3367402298850574
fireusdt,2024-09-21T01:05:23.828+10:00,kucoin,4.0188,1.56175
oetheth,2024-09-21T01:05:23.918+10:00,tiingo,1.0E-7,0.9988842621162172
nearusdc,2024-09-21T01:05:23.836+10:00,binance,57.4,4.462780487804879
bnbusdt,2024-09-21T01:05:23.844+10:00,binance,10.769000000000002,574.9957099080694
nearusdt,2024-09-21T01:05:23.805+10:00,okex,137.12764398000002,4.461076803480205
forusdt,2024-09-21T01:05:23.859+10:00,huobi,3400.3,0.003737
furyusdt,2024-09-21T01:05:23.848+10:00,kucoin,232.39,0.12847115194285472
enjusdt,2024-09-21T01:05:23.781+10:00,bibox,192.3173,0.155
ovrusdt,2024-09-21T01:05:23.860+10:00,mexc,158.11,0.1565
drgnusdt,2024-09-21T01:05:23.866+10:00,huobi,20000.0,0.00123
ampusdt,2024-09-21T01:05:23.867+10:00,huobi,22950.727899999998,0.003921444381478637
mxcusdt,2024-09-21T01:05:23.868+10:00,huobi,1640.37,0.007199
bnbusdt,2024-09-21T01:05:23.871+10:00,mexc,1.0789999999999997,574.9019462465246
ontusdt,2024-09-21T01:05:23.890+10:00,binance,741.0,0.18662672064777325
arkmusdt,2024-09-21T01:05:23.903+10:00,binance,7546.4,1.2060119129651221
usdtbrl,2024-09-21T01:05:23.905+10:00,binance,505.29999999999995,5.415509994062933
usdtbrl,2024-09-21T01:05:23.905+10:00,binance,505.29999999999995,5.415509994062933
tkousdt,2024-09-21T01:05:23.915+10:00,mexc,28.14,0.391
nearusdc,2024-09-21T01:05:23.864+10:00,okex,47.2514,4.463
floki2usdt,2024-09-21T01:05:23.918+10:00,binance,1.5808329E7,1.366736286643579E-4
solusdt,2024-09-21T01:05:23.870+10:00,okex,124.64791200000002,148.6269677750398
ookiusdt,2024-09-21T01:05:23.921+10:00,binance,72939.0,0.001371
dodousdt,2024-09-21T01:05:23.928+10:00,huobi,389.6019,0.12894992953063114
ceekusdt,2024-09-21T01:05:23.943+10:00,huobi,418.231,0.0317
lrdsusdt,2024-09-21T01:05:23.946+10:00,huobi,200.0,0.612
beltry,2024-09-21T01:05:23.937+10:00,binance,4.37,21.378924485125854
solusdc,2024-09-21T01:05:07.000+10:00,orca,0.011580558,148.612873403855
tnsrusdt,2024-09-21T01:05:23.953+10:00,huobi,528.908,0.38891862724708265
solusdc,2024-09-21T01:05:07.000+10:00,raydium,0.011580558,148.612873403855
vrausdt,2024-09-21T01:05:23.952+10:00,huobi,6660.2018,0.003912008825678525
massusdt,2024-09-21T01:05:23.957+10:00,mexc,588.79,0.002138
duskusdt,2024-09-21T01:05:23.959+10:00,mexc,38.42,0.22983
memeusdt,2024-09-21T01:05:23.972+10:00,mexc,114.29,0.01102
ethfiusdt,2024-09-21T01:05:23.976+10:00,huobi,633.7981,1.5644216251516059
clvusdt,2024-09-21T01:05:23.987+10:00,huobi,1017.4042,0.0437
scausdt,2024-09-21T01:05:23.989+10:00,huobi,159.05,0.3448
cgptusdt,2024-09-21T01:05:23.993+10:00,kucoin,3835.95,0.126
cgptusdt,2024-09-21T01:05:23.993+10:00,kucoin,1330.74,0.1261929362610277
wemixusdt,2024-09-21T01:05:24.010+10:00,huobi,42.1197,0.9115320030769449
nexgusdt,2024-09-21T01:05:24.004+10:00,kucoin,487.5,0.00452
degenusdt,2024-09-21T01:05:23.989+10:00,bybit,82864.22,0.004639728041849667
degenusdt,2024-09-21T01:05:23.989+10:00,bybit,82864.22,0.004639728041849667
icpusdt,2024-09-21T01:05:24.016+10:00,poloniex,46.10664,8.311528153428661
arkerusdt,2024-09-21T01:05:24.037+10:00,mexc,94180.97,8.5E-5
ethusdt,2024-09-21T01:05:24.042+10:00,mexc,7.569069999999999,2542.1686441134775
tenetusdt,2024-09-21T01:05:24.054+10:00,huobi,22148.8235,0.004461571683954229
hbarusd,2024-09-21T01:05:24.146+10:00,gdax,48815.3,0.05338951726200596
axsusdt,2024-09-21T01:05:24.068+10:00,binance,21.08,5.034
ethfiusdt,2024-09-21T01:05:24.080+10:00,binance,64.59999999999998,1.5649597523219816
nexgusdt,2024-09-21T01:05:24.079+10:00,kucoin,1053.3,0.004510671223772904
nexgusdt,2024-09-21T01:05:24.079+10:00,kucoin,1163.5,0.00455
mntusdt,2024-09-21T01:05:24.062+10:00,bybit,3715.3,0.6129351182946194
mntusdt,2024-09-21T01:05:24.062+10:00,bybit,3715.3,0.6129351182946194
zcxusdt,2024-09-21T01:05:24.074+10:00,huobi,1250.4497000000001,0.0744
gameusdt,2024-09-21T01:05:24.102+10:00,huobi,62172.5793,0.0036716749602408727
jupusdt,2024-09-21T01:05:24.104+10:00,binance,4417.2,0.8560832359865977
melosusdt,2024-09-21T01:05:24.098+10:00,kucoin,11612.5507,0.0023983
vsysusdt,2024-09-21T01:05:24.099+10:00,mexc,41620.89,4.593E-4
flrusdt,2024-09-21T01:05:24.116+10:00,mexc,82.25,0.01534
pushusdt,2024-09-21T01:05:24.117+10:00,kucoin,4.5354,0.0683
paxgusdt,2024-09-21T01:05:24.119+10:00,mexc,0.00558,2598.65
strkusdt,2024-09-21T01:05:24.122+10:00,binance,17606.36,0.40299706924088796
strkusdt,2024-09-21T01:05:24.150+10:00,huobi,1074.6246,0.40375843935640404
taousdt,2024-09-21T01:05:24.135+10:00,gateio,59.0542,429.4484917245513
strikeusdt,2024-09-21T01:05:24.157+10:00,mexc,3.62,6.6039779005524855
acmusdt,2024-09-21T01:05:24.150+10:00,binance,18.8,1.485
ghstusdt,2024-09-21T01:05:24.159+10:00,binance,38.599999999999994,0.8697227979274613
tngospageurusdc,2024-09-21T01:05:23.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
cvxusdt,2024-09-21T01:05:24.162+10:00,binance,47.237,2.117
spellusdt,2024-09-21T01:05:24.159+10:00,mexc,4388.34,5.742500043296554E-4
cvcusdt,2024-09-21T01:05:24.166+10:00,binance,761.0,0.11398475689881733
pythusdt,2024-09-21T01:05:24.184+10:00,huobi,794.8557999999999,0.32522670114352825
tokenusdt,2024-09-21T01:05:24.187+10:00,kucoin,5374.6335,0.06411
manekiusdt,2024-09-21T01:05:24.211+10:00,huobi,34292.0279,0.00656268391627548
ornusdt,2024-09-21T01:05:24.208+10:00,binance,16.5,1.305581818181818
ngcusdt,2024-09-21T01:05:24.230+10:00,mexc,456.24,0.01827
badgerusdt,2024-09-21T01:05:24.229+10:00,huobi,19.620600000000003,3.0580460964496496
bnbfdusd,2024-09-21T01:05:24.220+10:00,binance,11.543,575.2
arbusdt,2024-09-21T01:05:24.235+10:00,huobi,595.711,0.5839315990304023
solfdusd,2024-09-21T01:05:24.224+10:00,binance,284.92799999999994,148.62003822018198
blzusdt,2024-09-21T01:05:24.238+10:00,huobi,86.21,0.1561
likeusdt,2024-09-21T01:05:24.245+10:00,kucoin,163.2,0.05288
bchusdt,2024-09-21T01:05:24.249+10:00,poloniex,2.463956,344.05419052125933
ckbusdt,2024-09-21T01:05:24.268+10:00,huobi,15788.050000000001,0.017427105792672305
arpausdt,2024-09-21T01:05:24.247+10:00,binance,10516.300000000001,0.04438327624734935
spellusdt,2024-09-21T01:05:24.257+10:00,huobi,17391.3044,5.75E-4
arpausdt,2024-09-21T01:05:24.254+10:00,binance,17735.3,0.04442730932095876
arpatry,2024-09-21T01:05:24.255+10:00,binance,6686.0,1.5096948848339815
eurtusd,2024-09-21T01:05:24.355+10:00,tiingo,1.0E-7,1.0957980534608596
ltcusd,2024-09-21T01:05:24.357+10:00,gdax,2.21983688,66.21
btceur,2024-09-21T01:05:24.348+10:00,kraken,0.00194161,57212.9
xavausdt,2024-09-21T01:05:24.303+10:00,kucoin,9.6548,0.42410000000000003
polcusdt,2024-09-21T01:05:24.321+10:00,huobi,1857.5792,0.007007
sweatusdt,2024-09-21T01:05:24.329+10:00,huobi,12156.294699999999,0.007269808025590233
arpausdt,2024-09-21T01:05:24.350+10:00,mexc,228.91,0.04444
vrtxusdt,2024-09-21T01:05:24.352+10:00,huobi,925.2338,0.0762
fxusdt,2024-09-21T01:05:24.363+10:00,huobi,418.8304,0.1397
lambusdt,2024-09-21T01:05:24.314+10:00,okex,398729.317616,0.001644
opusdt,2024-09-21T01:05:24.336+10:00,bybit,7813.449999999999,1.6832218079081585
opusdt,2024-09-21T01:05:24.336+10:00,bybit,7813.449999999999,1.6832218079081585
jstusdt,2024-09-21T01:05:24.376+10:00,huobi,6829.26,0.028490040736478036
nearusdt,2024-09-21T01:05:24.359+10:00,poloniex,7.20783,4.43476908861613
xaiusdt,2024-09-21T01:05:24.373+10:00,mexc,5.91,0.2134
suiusdt,2024-09-21T01:05:24.376+10:00,poloniex,365.62610000000006,1.4241188309587307
aipadusdt,2024-09-21T01:05:24.407+10:00,mexc,339.92,0.05444000000000001
pendleusdt,2024-09-21T01:05:24.409+10:00,huobi,103.21010000000001,3.586984853517243
sdaousdt,2024-09-21T01:05:24.400+10:00,kucoin,1.6239,0.3039
sdaousdt,2024-09-21T01:05:24.400+10:00,kucoin,61.129900000000006,0.3042968115439417
sdaousdt,2024-09-21T01:05:24.400+10:00,kucoin,13.0147,0.30445886728084404
hiveusdt,2024-09-21T01:05:24.417+10:00,mexc,25.26,0.1942
nakausdt,2024-09-21T01:05:24.418+10:00,mexc,1510.41,0.9616
1inchusdt,2024-09-21T01:05:24.426+10:00,mexc,4.61,0.2737
notusdt,2024-09-21T01:05:24.390+10:00,okex,38760.399999999994,0.008100239522811943
nottry,2024-09-21T01:05:24.438+10:00,binance,39285.0,0.2752926485936108
mirusdt,2024-09-21T01:05:24.443+10:00,mexc,88.06,0.0143
steemusdt,2024-09-21T01:05:24.454+10:00,huobi,770.9995,0.1823
beerusdt,2024-09-21T01:05:24.459+10:00,huobi,1.018789527E7,1.692E-5
tngospcrvusdusdt,2024-09-21T01:05:23.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
1000satstry,2024-09-21T01:05:24.465+10:00,binance,4031558.0,0.01055938496308375
linkusdt,2024-09-21T01:05:24.479+10:00,huobi,90.6,11.619255728476821
wifusdt,2024-09-21T01:05:24.475+10:00,kucoin,167.68959999999998,1.8383814655172415
jtousdt,2024-09-21T01:05:24.479+10:00,binance,746.0,2.3230343163538882
tngospwstetheth,2024-09-21T01:05:23.000+10:00,balancerarbitrum,1.0E-13,1.177168592371899
yggusdt,2024-09-21T01:05:24.491+10:00,huobi,684.4723,0.4678410825536694
beerusdt,2024-09-21T01:05:24.487+10:00,mexc,1171959.12,1.695E-5
grtusdt,2024-09-21T01:05:24.485+10:00,binance,872.0,0.16106410550458716
neirousdt,2024-09-21T01:05:24.485+10:00,mexc,592.78,0.004251499578258377
kicksusdt,2024-09-21T01:05:24.492+10:00,mexc,41796.07,1.778E-4
zeususdt,2024-09-21T01:05:24.486+10:00,poloniex,258335.9,1.8943184629004334E-5
ethtusd,2024-09-21T01:05:24.489+10:00,mexc,0.00275,2543.7
mntusdc,2024-09-21T01:05:24.471+10:00,bybit,2.0,0.61185
cosusdt,2024-09-21T01:05:24.482+10:00,binance,660.6,0.007460999999999999
mntusdc,2024-09-21T01:05:24.471+10:00,bybit,2.0,0.61185
pandousdt,2024-09-21T01:05:24.504+10:00,huobi,99951.6772,1.37E-4
compusdt,2024-09-21T01:05:24.506+10:00,huobi,3.1364289999999997,45.56065780860973
beerusdt,2024-09-21T01:05:24.519+10:00,huobi,1171959.12,1.696E-5
xrpusdt,2024-09-21T01:05:24.527+10:00,huobi,1210.43,0.5899417749064382
pythusdt,2024-09-21T01:05:24.503+10:00,bybit,7206.67,0.3252312252399513
pythusdt,2024-09-21T01:05:24.503+10:00,bybit,7206.67,0.3252312252399513
satsusdt,2024-09-21T01:05:24.485+10:00,okex,1.452430173E9,3.1090275400564817E-7
linkusd,2024-09-21T01:05:24.611+10:00,gdax,1684.17,11.622647393077896
ordiusdt,2024-09-21T01:05:24.530+10:00,binance,99.72,35.16227637384677
dogeusdt,2024-09-21T01:05:24.493+10:00,okex,1147.956911,0.10688500589268196
rlyusdt,2024-09-21T01:05:24.549+10:00,huobi,2142.26,0.005971
ftmusdt,2024-09-21T01:05:24.542+10:00,binance,8140.0,0.6514022481572482
wrxusdt,2024-09-21T01:05:24.542+10:00,binance,355.5,0.13489999999999996
sntusdt,2024-09-21T01:05:24.544+10:00,binance,543.0,0.02342
xrpusdt,2024-09-21T01:05:24.547+10:00,binance,21482.0,0.5900424867330785
dogusdt,2024-09-21T01:05:24.558+10:00,mexc,490.95,0.002567
vetusdt,2024-09-21T01:05:24.565+10:00,huobi,656.7917,0.02325
bonkusdt,2024-09-21T01:05:24.544+10:00,bybit,6.3827239400000006E7,1.8477961384841124E-5
bonkusdt,2024-09-21T01:05:24.544+10:00,bybit,6.3827239400000006E7,1.8477961384841124E-5
dkausdt,2024-09-21T01:05:24.580+10:00,huobi,707.8,0.020578
bblusdt,2024-09-21T01:05:24.582+10:00,huobi,21106.6793,0.00764
laiusdt,2024-09-21T01:05:24.591+10:00,huobi,2251.0198,0.017067
arkusdt,2024-09-21T01:05:24.587+10:00,binance,85.0,0.3749176470588236
arkusdt,2024-09-21T01:05:24.588+10:00,binance,166.0,0.3746825301204819
usdcusdt,2024-09-21T01:05:24.572+10:00,bybit,303.98,0.9999390913875912
usdcusdt,2024-09-21T01:05:24.572+10:00,bybit,303.98,0.9999390913875912
tngospcrvusdusdc,2024-09-21T01:05:23.000+10:00,curvefiarbitrum,1.0E-13,0.9956311568473004
iotausdt,2024-09-21T01:05:24.622+10:00,huobi,514.8688,0.13595712484423217
dechatusdt,2024-09-21T01:05:24.645+10:00,huobi,802.6908000000001,0.2797228721943742
arkusdt,2024-09-21T01:05:24.660+10:00,binance,60.0,0.374525
sensousdt,2024-09-21T01:05:24.672+10:00,mexc,69.83,0.03983
xtzusdt,2024-09-21T01:05:24.671+10:00,huobi,117.9221,0.6951
acausdt,2024-09-21T01:05:24.661+10:00,binance,144.28,0.0648
driftusd,2024-09-21T01:05:24.737+10:00,gdax,260.67,0.7421330034142787
zetausdt,2024-09-21T01:05:24.624+10:00,okex,9.732,0.6511
analosusdt,2024-09-21T01:05:24.684+10:00,huobi,7603585.6066,3.13E-5
fetusdt,2024-09-21T01:05:24.673+10:00,binance,6482.599999999999,1.5920120476352082
eurteur,2024-09-21T01:05:24.766+10:00,tiingo,1.0E-7,0.9806762051057694
astrousdt,2024-09-21T01:05:24.695+10:00,mexc,1615.39,7.833E-4
celrusdt,2024-09-21T01:05:24.686+10:00,binance,11480.8,0.012773103268064944
kdausdt,2024-09-21T01:05:24.689+10:00,binance,50.370000000000005,0.6509999999999999
ceekusdt,2024-09-21T01:05:24.705+10:00,huobi,415.4254,0.0318
btcchf,2024-09-21T01:05:24.735+10:00,kraken,0.00351799,54134.6
msnusdt,2024-09-21T01:05:24.711+10:00,huobi,1844.22,0.11279999999999998
xautusdt,2024-09-21T01:05:24.721+10:00,huobi,0.030518,2598.3650193328526
wemixusdt,2024-09-21T01:05:24.721+10:00,huobi,13.975,0.9106
suipusdt,2024-09-21T01:05:24.724+10:00,mexc,2397.65,0.11000000000000001
riousdt,2024-09-21T01:05:24.736+10:00,huobi,43.901,1.0286
ernusdt,2024-09-21T01:05:24.721+10:00,binance,75.4,2.184
sxptry,2024-09-21T01:05:24.736+10:00,binance,205.3,11.285978080857282
racausdt,2024-09-21T01:05:24.750+10:00,huobi,352320.5301,1.702994715208054E-4
btctry,2024-09-21T01:05:24.740+10:00,binance,0.00688,2172439.136627907
sxpusdt,2024-09-21T01:05:24.741+10:00,binance,922.0999999999999,0.33236664136210825
sxpbtc,2024-09-21T01:05:24.741+10:00,binance,257.6,5.2E-6
cfxbtc,2024-09-21T01:05:24.756+10:00,binance,50.0,2.36E-6
cotitry,2024-09-21T01:05:24.755+10:00,binance,338.0,4.183
apteur,2024-09-21T01:05:24.754+10:00,binance,1.63,6.110000000000001
deeznutsusdt,2024-09-21T01:05:24.781+10:00,mexc,5074.47,2.17E-4
deeznutsusdt,2024-09-21T01:05:24.781+10:00,mexc,5000.0,2.1899999999999998E-4
sdaousdt,2024-09-21T01:05:24.776+10:00,kucoin,228.6542,0.30472464210147904
deeznutsusdt,2024-09-21T01:05:24.781+10:00,mexc,1136.29,2.2100000000000003E-4
elfusdt,2024-09-21T01:05:24.757+10:00,binance,310.0,0.379
costry,2024-09-21T01:05:24.756+10:00,binance,839.0,0.253
mblusdt,2024-09-21T01:05:24.785+10:00,huobi,9003.730599999999,0.0027705000247897245
zcxusdt,2024-09-21T01:05:24.786+10:00,mexc,1831.42,0.07452712703803605
qiusdt,2024-09-21T01:05:24.779+10:00,binance,677.0,0.01499
etcusdt,2024-09-21T01:05:24.816+10:00,huobi,33.2017,19.148100807187582
pivxusdt,2024-09-21T01:05:24.822+10:00,binance,172.0,0.223
mxusdt,2024-09-21T01:05:24.836+10:00,huobi,11.5,3.9362
cgptusdt,2024-09-21T01:05:24.837+10:00,huobi,867.73,0.12611887833773178
